,48,49,50
1656,121,60,194
1657,121,208,150
1658,143,53,325
1659,255,152,229
1660,120,158,125
1661,121,133,181
1662,373,189,100
1663,171,70,123
1664,133,127,65
1665,70,145,77
1666,182,379,97
1667,60,251,122
1668,1445,82,81
1669,60,109,180
1670,173,133,563
1671,89,290,65
1672,70,83,65
1673,240,195,239
1674,60,75,121
1675,94,131,130
1676,61,69,613
1677,146,100,101
1678,173,184,223
1679,157,90,347
1680,76,157,67
1681,258,106,67
1682,64,378,130
1683,146,192,419
1684,112,111,138
1685,94,84,220
1686,79,110,303
1687,234,202,149
1688,246,114,410
1689,118,110,107
1690,89,93,139
1691,102,143,162
1692,142,69,100
1693,84,158,95
1694,65,276,164
1695,153,164,105
1696,163,304,101
1697,53,107,112
1698,192,50,539
1699,116,97,92
1700,95,1107,92
1701,60,117,68
1702,67,348,215
1703,143,70,496
1704,111,485,2200
1705,283,217,112
1706,96,87,121
1707,96,65,100
1708,85,85,313
1709,105,236,268
1710,283,93,63
1711,76,223,188
1712,84,803,140
1713,96,59,406
1714,643,79,259
1715,56,147,91
1716,97,91,68
1717,108,196,164
1718,135,632,161
1719,788,104,76
1720,95,124,120
1721,59,123,61
1722,141,167,124
1723,64,116,250
1724,52,83,295
1725,54,55,90
1726,124,227,183
1727,59,111,55
1728,93,367,118
1729,255,134,94
1730,138,100,487
1731,95,131,199
1732,113,91,169
1733,368,136,103
1734,145,170,738
1735,87,568,407
1736,77,82,300
1737,135,65,107
1738,60,91,202
1739,83,299,115
1740,244,382,80
1741,96,407,64
1742,111,203,59
1743,84,104,233
1744,95,328,73
1745,174,103,275
1746,122,209,305
1747,99,80,744
1748,67,149,235
1749,116,272,184
1750,52,76,125
1751,70,634,691
1752,56,167,925
1753,120,100,341
1754,99,265,272
1755,65,66,415
1756,139,75,51
1757,101,400,108
1758,258,193,169
1759,299,117,732
1760,49,103,107
1761,62,215,113
1762,70,402,92
1763,140,245,150
1764,90,85,109
1765,61,68,359
1766,245,102,158
1767,105,157,292
1768,80,619,332
1769,81,98,74
1770,172,57,77
1771,76,251,76
1772,131,283,346
1773,78,362,129
1774,76,97,433
1775,120,144,90
1776,71,114,483
1777,239,101,147
1778,192,69,117
1779,142,109,354
1780,90,105,257
1781,61,79,133
1782,77,658,155
1783,134,126,133
1784,310,174,614
1785,360,85,295
1786,56,376,401
1787,224,377,208
1788,153,92,194
1789,131,73,61
1790,133,117,122
1791,69,200,139
1792,446,319,124
1793,57,192,408
1794,202,315,353
1795,171,161,368
1796,194,53,115
1797,123,104,155
1798,142,112,233
1799,64,111,180
1800,72,92,235
1801,155,169,85
1802,291,145,292
1803,330,127,201
1804,63,238,185
1805,63,65,280
1806,84,160,98
1807,167,411,101
1808,55,90,255
1809,119,122,113
1810,117,89,57
1811,1134,70,98
1812,95,103,363
1813,72,65,126
1814,73,190,90
1815,261,116,177
1816,200,117,65
1817,70,162,162
1818,59,209,394
1819,88,110,302
1820,213,621,165
1821,123,63,76
1822,78,460,283
1823,127,303,89
1824,196,87,431
1825,107,218,211
1826,128,119,58
1827,75,114,89
1828,78,79,137
1829,429,102,474
1830,125,53,105
1831,159,131,149
1832,63,420,149
1833,61,86,167
1834,175,56,575
1835,99,75,61
1836,50,105,95
1837,198,108,93
1838,98,54,76
1839,125,108,91
1840,63,87,159
1841,122,126,406
1842,202,150,53
1843,120,110,63
1844,148,308,82
1845,164,117,562
1846,102,82,230
1847,166,94,133
1848,204,119,122
1849,69,103,198
1850,85,58,105
1851,64,79,146
1852,325,160,70
1853,170,132,103
1854,134,95,809
1855,54,94,245
1856,123,90,95
1857,120,61,142
1858,160,82,479
1859,137,266,128
1860,477,76,314
1861,165,185,117
1862,173,202,52
1863,136,182,220
1864,89,74,725
1865,133,204,372
1866,57,50,65
1867,83,59,66
1868,73,166,67
1869,95,153,125
1870,51,129,78
1871,478,91,188
1872,119,240,89
1873,96,165,145
1874,201,293,313
1875,58,91,562
1876,234,193,95
1877,65,184,672
1878,275,173,425
1879,103,58,262
1880,122,187,140
1881,52,198,130
1882,1114,447,204
1883,131,75,360
1884,113,429,89
1885,110,135,488
1886,73,91,79
1887,104,98,156
1888,128,281,188
1889,132,286,574
1890,213,194,424
1891,243,255,623
1892,120,67,177
1893,208,97,79
1894,76,221,83
1895,75,1564,133
1896,82,91,318
1897,64,97,78
1898,90,169,112
1899,97,99,78
1900,191,85,351
1901,108,94,175
1902,135,497,86
1903,58,170,134
1904,55,148,257
1905,67,143,142
1906,65,53,141
1907,93,202,252
1908,109,143,293
1909,117,141,165
1910,109,157,526
1911,103,148,103
1912,400,288,529
1913,59,96,160
1914,60,237,102
1915,98,92,92
1916,114,223,93
1917,99,156,170
1918,91,58,550
1919,198,489,81
1920,232,171,267
1921,76,65,141
1922,196,802,1558
1923,395,166,247
1924,69,132,129
1925,110,159,536
1926,79,246,56
1927,183,57,124
1928,121,70,134
1929,101,245,196
1930,232,113,89
1931,125,142,2156
1932,150,170,806
1933,90,458,871
1934,135,195,273
1935,92,1136,86
1936,183,124,139
1937,189,130,129
1938,91,173,147
1939,199,110,360
1940,103,127,61
1941,454,164,466
1942,108,128,148
1943,505,74,412
1944,96,96,152
1945,58,145,362
1946,90,64,140
1947,111,77,354
1948,78,76,169
1949,110,159,427
1950,103,125,265
1951,322,151,111
1952,127,241,320
1953,52,166,67
1954,53,90,297
1955,91,196,245
1956,479,79,182
1957,145,197,63
1958,250,55,73
1959,1802,145,110
1960,105,133,89
1961,97,329,79
1962,70,651,904
1963,155,118,300
1964,69,95,340
1965,89,133,145
1966,179,67,110
1967,428,180,254
1968,88,80,839
1969,194,188,643
1970,179,103,88
1971,80,76,74
1972,98,88,109
1973,131,112,100
1974,62,71,405
1975,98,101,202
1976,138,130,415
1977,184,79,62
1978,104,97,152
1979,113,425,424
1980,463,132,561
1981,206,100,96
1982,2294,376,94
1983,144,467,64
1984,111,719,402
1985,143,179,271
1986,81,85,56
1987,118,81,253
1988,145,515,331
1989,197,55,187
1990,60,750,208
1991,125,70,169
1992,105,282,77
1993,325,132,62
1994,138,61,102
1995,96,86,61
1996,72,62,130
1997,160,118,424
1998,126,173,96
1999,179,547,178
